Status.state,NomeEntidade,NumFistel,NumServico,NumAto,NumEstacao,EnderecoEstacao,SiglaUf,CodMunicipio,DesignacaoEmissao,FreqInicialMHz,FreqFinalMHz,Azimute,CodTipoClasseEstacao,CodTipoAntena,CodEquipamentoAntena,GanhoAntena,FrenteCostaAntena,AnguloMeiaPotenciaAntena,AnguloElevacao,Polarizacao,AlturaAntena,CodEquipamentoTransmissor,PotenciaTransmissorWatts,Latitude,Longitude,DataPrimeiroLicenciamento
LIC-LIC-01,CLARO S.A.,50409889580,010,016942008,5180368,"RUA PERNAMBUCO, S/N, DOM GIOCONDO",AC,1200401,5M00G7W,2125.00000000,2135.00000000,0.0,FB,760,013840801705,16.18,20.0,65.0,0.0,X,45.0,011060703257,49.1,09S581571,67W485975,
LIC-LIC-01,CLARO S.A.,50409889580,010,016942008,5180368,"RUA PERNAMBUCO, S/N, DOM GIOCONDO",AC,1200401,5M00G7W,2125.00000000,2135.00000000,120.0,FB,760,013840801705,16.18,20.0,65.0,0.0,X,45.0,001131003257,62.8,09S581571,67W485975,
LIC-LIC-01,CLARO S.A.,50409889580,010,016942008,5180368,"RUA PERNAMBUCO, S/N, DOM GIOCONDO",AC,1200401,5M00G7W,2125.00000000,2135.00000000,120.0,FB,760,013840801705,16.18,20.0,65.0,0.0,X,45.0,001131003257,62.8,09S581571,67W485975,
LIC-LIC-01,CLARO S.A.,50409889580,010,016942008,5180368,"RUA PERNAMBUCO, S/N, DOM GIOCONDO",AC,1200401,5M00G7W,2125.00000000,2135.00000000,240.0,FB,760,013840801705,16.18,20.0,65.0,0.0,X,45.0,001131003257,62.8,09S581571,67W485975,
LIC-LIC-01,CLARO S.A.,50409889580,010,35352011,5180368,"RUA PERNAMBUCO, S/N, DOM GIOCONDO",AC,1200401,200KG7W,1820.00000000,1825.00000000,0.0,FB,760,021221203701,13.82,28.0,71.92,2.0,x,75.0,000130401592,40.0,09S581571,67W485975,
LIC-LIC-01,CLARO S.A.,50409889580,010,35352011,5180368,"RUA PERNAMBUCO, S/N, DOM GIOCONDO",AC,1200401,200KG7W,1820.00000000,1825.00000000,0.0,FB,760,008541105344,16.97,34.65,71.05,1.0,X,73.0,000130401592,40.0,09S581571,67W485975,
LIC-LIC-01,CLARO S.A.,50409889580,010,35352011,5180368,"RUA PERNAMBUCO, S/N, DOM GIOCONDO",AC,1200401,200KG7W,1820.00000000,1825.00000000,0.0,FB,760,021221203701,13.82,28.0,71.92,2.0,x,75.0,023491603257,40.0,09S581571,67W485975,
LIC-LIC-01,CLARO S.A.,50409889580,010,35352011,5180368,"RUA PERNAMBUCO, S/N, DOM GIOCONDO",AC,1200401,200KG7W,1820.00000000,1825.00000000,150.0,FB,760,008541105344,16.97,34.65,71.05,0.0,X,73.0,000130401592,40.0,09S581571,67W485975,
LIC-LIC-01,CLARO S.A.,50409889580,010,37812011,5180368,"RUA PERNAMBUCO, S/N, DOM GIOCONDO",AC,1200401,5M00G7W,880.00000000,890.00000000,0.0,FB,760,013840801705,13.52,20.0,68.0,0.0,X,45.0,011631703257,60.0,09S581571,67W485975,
LIC-LIC-01,CLARO S.A.,50409889580,010,37812011,5180368,"RUA PERNAMBUCO, S/N, DOM GIOCONDO",AC,1200401,5M00G7W,880.00000000,890.00000000,0.0,FB,760,013840801705,13.52,20.0,68.0,0.0,X,45.0,011631703257,60.0,09S581571,67W485975,
